no,name,lat,lng
2387,新竹市東園國小大門口前,24.7997002,120.9833721
2388,新竹市頭前溪橋下狗狗公園前快速道路橋墩左側,24.8189103,120.9994916
2389,新竹市頭前溪橋下狗狗公園前快速道路橋墩左側,24.8189103,120.9994916
2390,新竹市頭前溪橋下狗狗公園前快速道路橋墩右側,24.8189103,120.9994916
2391,新竹市頭前溪橋下狗狗公園前快速道路橋墩右側,24.8189103,120.9994916
2392,新竹市中華路入河濱號公園入口處自行車道,24.8189103,120.9994916
2393,新竹市仰德路入河濱公園入口處,24.8074966,120.9793309
2394,新竹市太原路129號旁電桿,24.8115051,120.997666
2395,新竹市原興路116號旁電桿,24.8094299,120.9814588
2396,新竹市民生路58巷12號前,24.80982,120.981625
2397,新竹市民主路48巷8弄口,24.8079442,120.9704154
2398,新竹市中華路二段10巷41號前,24.8097845,121.0040138
2399,新竹市仁愛街65巷口燈桿（朝中央路）,24.8079442,120.9704154
2400,新竹市仁愛街65巷口燈桿,24.8079442,120.9704154
2401,新竹市仁義街8號前燈桿,24.837552,121.015845
2402,新竹市仁愛街24號前燈桿,24.7930685,121.0112485
2403,新竹市仁愛街18巷口燈桿,24.7930685,121.0112485
2404,新竹市埔頂路167巷46號前電桿,24.7957465,121.0069255
2405,新竹市埔頂路167巷46號屋後電桿,24.8070368,120.9715967
2406,新竹市埔頂路99巷17弄口燈桿(魚眼*1),24.7964909,121.0138664
2407,新竹市埔頂路靠慈雲庵牌樓處燈桿,24.7967366,121.0047798
2408,新竹市埔頂路285巷口,24.8069816,120.9721558
2409,新竹市金城一路125巷口號誌桿,24.7940202,121.0099015
2410,新竹市金城一路與埔頂路99巷口號誌桿,24.7955505,121.005161
2411,新竹市金城一路與埔頂路99巷口燈桿,24.7955505,121.005161
2412,新竹市金城一路125巷口土地公廟內右牆角,24.7999733,121.0011289
2413,新竹市光復路一段476巷口,24.7863617,121.0099408
2414,新竹市科學園路19號,24.785489,121.0104826
2415,新竹市科學園路與育民街口(魚眼*1),24.785489,121.0104826
2416,新竹市科學園路與育民街口,24.7848733,121.0088697
2417,新竹市科學園路與裕民街口（朝光復路一段607巷）,24.7866519,121.0131755
2418,新竹市科學園路與裕民街口,24.785489,121.0104826
2419,新竹市裕民街與民享街口（朝民治街6巷）,24.785489,121.0104826
2420,新竹市裕民街與民享街口,24.7848733,121.0088697
2421,新竹市民治街與惠民街口（朝科園路）,24.7844707,121.0103475
2422,新竹市民治街與惠民街口,24.7844593,121.0121054
2423,新竹市光復路一段607巷口,24.7841594,121.0122476
2424,新竹市光復路一段607巷口（朝607巷1弄）,24.7844707,121.0103475
2425,新竹市科學園路107巷口（朝巷內）,24.7839127,121.0123564
2426,新竹市科學園路107巷（朝巷口）,24.7853854,121.0110487
2427,新竹市光復路一段531巷1弄口,24.7853854,121.0110487
2428,新竹市光復路一段531巷2弄口,24.7830796,121.011589
2429,新竹市光復路一段531巷3弄口,24.7844702,121.0112365
2430,新竹市科學園路與民有一街口(魚眼*1),24.7844702,121.0112365
2431,新竹市科學園路與民有一街口,24.7830796,121.011589
2432,新竹市科學園路與民有一街口（朝民有一街）,24.7830796,121.011589
2433,新竹市科學園路162巷口,24.7824493,121.0108855
2434,新竹市民有一街與民享街口（朝民有街）,24.7803322,121.0110812
2435,新竹市民有一街與民享街口,24.7803322,121.0110812
2436,新竹市科學園路與民有二街口(車牌*1),24.7803322,121.0110812
2437,新竹市科學園路與民有二街口（朝科園路207巷）,24.7808708,121.0093902
2438,新竹市科學園路與民有二街口,24.7824763,121.0099758
2439,新竹市民有二街與民享街口,24.7824763,121.0099758
2440,新竹市科學園路207巷口,24.7806955,121.0118903
2441,新竹市科學園路212巷口,24.7815669,121.0106075
2442,新竹市科學園路173巷口,24.802718,120.966073
2443,新竹市建新路25號前燈桿,24.802718,120.966073
2444,新竹市南門街111巷6弄中燈桿朝西安街,24.7815997,121.0123657
2445,新竹市西門街24號前燈桿朝南門街111巷6弄口,24.8007422,120.9675641
2446,新竹市南門街111巷16弄21號朝111巷,24.8001475,120.9679478
2447,新竹市南門街111巷2弄9號朝111巷2弄口,24.7985934,120.9971585
2448,新竹市南門街143號朝111巷2弄內,24.8031234,120.9665089
2449,新竹市南門街61巷15號對面(文昌街105號)朝巷尾,24.801815,120.966321
2450,新竹市中南街32號後牆朝南門街61巷口,24.8017866,120.9657979
2451,新竹市西大路350號前燈桿朝文昌街,24.810232,120.942104
2452,新竹市虎林街123巷6號對面燈桿朝巷口,24.7745602,120.9461196
2453,新竹市虎林街155巷口電桿朝巷內,24.772907,120.945085
2454,新竹市虎林街183號前標桿朝虎林街220號,24.808426,120.940587
2455,新竹市延平路二段3501號對面RC燈桿朝巷口,24.770459,120.949592
2456,新竹市牛埔北路152巷口對面號桿朝152巷口(魚眼*1),24.8096232,120.9402165
2457,新竹市玄奘路53巷口燈桿朝巷內(魚眼*1),24.7741713,120.9448473
2458,新竹市玄奘路53巷6號對面電桿朝巷口(車牌*1),24.772907,120.945085
2459,新竹市玄奘路53巷10號前對面電桿朝巷口,24.770459,120.949592
2460,新竹市玄奘路53巷22號斜對面電桿朝巷口,24.7741713,120.9448473
2461,新竹市玄奘路53巷22號斜對面電桿朝巷內,24.7741713,120.9448473
2462,新竹市玄奘路53巷68號旁電桿朝巷內,24.7741713,120.9448473
2463,新竹市玄奘路53巷68號門口對面燈桿朝巷內,24.7741713,120.9448473
2464,新竹市玄奘路53巷65號對面燈桿朝巷口,24.7741713,120.9448473
2465,新竹市玄奘路53巷65號對面燈桿朝巷內,24.7741713,120.9448473
2466,新竹市玄奘路53巷71號對面燈桿朝巷口,24.7741713,120.9448473
2467,新竹市光復路一段108巷27號前,24.782459,121.023004
2468,新竹市光復路一段108巷66號前,24.782974,121.02303
2469,新竹市中山路40巷25之1號前朝中山路,24.8077618,120.9663975
2470,新竹市大同路與建興街路朝大同路,24.8050219,120.9663888
2471,新竹市中山路40巷67號前朝中山路,24.8055948,120.9672898
2472,新竹市中山路與北門街路朝北門街,24.8133835,120.9541169
2473,新竹市北門街與世界街口朝中山路,24.8102253,120.951222
2474,新竹市北門街與世界街口朝北大路,24.8071086,120.9665935
2475,新竹市成功路486號前朝和平路,24.806845,120.963613
2476,新竹市成功路與成功路340巷口朝340巷內,24.8116379,120.9536791
2477,新竹市成功路192巷與成功路192巷38弄口朝38弄內,24.8117939,120.953065
2478,新竹市成功路172巷1弄與3弄口朝1弄內,24.8126094,120.9524652
2479,新竹市和平路259巷口朝和平路與西大路,24.8118551,120.953314
2480,新竹市和平路219巷1弄口朝1弄內,24.8125654,120.9543272
2481,新竹市和平路219巷3弄口朝3弄內,24.8133465,120.9527771
2482,新竹市和平路219巷5弄口朝5弄內,24.8102253,120.951222
2483,新竹市和平路219巷3弄口朝219巷底,24.806452,120.964742
2484,新竹市北門街與民富街口朝城北街,24.8104371,120.9651358
2485,新竹市北門街與長和街口朝北門街與民富街口,24.8026002,120.9651781
2486,新竹市民富街與民富185巷口朝185巷內,24.806701,120.964971
2487,新竹市經國路與城北街口朝路,24.8066001,120.9591634
2488,新竹市北門街與城北街口朝水田街口,24.8118551,120.953314
2489,新竹市中山路與西大路朝中正路(車牌*1),24.811295,120.96358
2490,新竹市中山路與西大路朝西門街(車牌*1),24.805582,120.969291
2491,新竹市仁德街與世界街口1,24.8063637,120.9641537
2492,新竹市仁德街與世界街口2,24.8063637,120.9641537
2493,新竹市仁德街與世界街口3,24.8063637,120.9641537
2494,新竹市台溪公園1,24.796652,120.959771
2495,新竹市台溪公園2,24.796652,120.959771
2496,新竹市中華路三段與林森路朝四維路,24.800313,120.9668194
2497,新竹市中華路三段崧嶺橋下朝中山路,24.7924084,120.956922
2498,新竹市西大路377號照往中山路,24.7909191,120.953335
2499,新竹市中山路與勝利路朝西大路(車牌*1),24.7967899,120.960803
2500,新竹市成德一街與成德二街口朝成德二街(魚眼*1),24.79266,120.9570549
2501,新竹市成德二街與成德二街22巷口朝22巷內,24.79266,120.9570549
2502,新竹市成德二街與成德二街32巷口朝32巷內,24.7924084,120.956922
2503,新竹市成德二街與成德二街50巷口朝50巷內,24.7921407,120.9568012
2504,新竹市南大路672巷與南大路672巷1弄口朝南大路672巷內,24.79152,120.96252
2505,新竹市南大路672巷3弄底朝672巷,24.7909501,120.9628278
2506,新竹市南大路672巷5弄底朝672巷,24.7914511,120.961982
2507,新竹市中山路與長安街口朝西大路,24.8050253,120.9643378
2508,新竹市江山街13號旁朝巷內,24.8096675,120.9678721
2509,新竹市北大路與北新街口照往北大路,24.8026173,120.9509067
2510,新竹市北大路與北新街口照往北新街,24.8031402,120.9554534
2511,新竹市北新街照往中山路344巷,24.8028532,120.9570543
2512,新竹市北新街與延平路一段113巷口,24.8014989,120.9590337
2513,新竹市延平路一段356巷18號前延平路,24.8026173,120.9509067
2514,新竹市延平路一段214巷122弄12號前朝延平路一段214巷,24.802955,120.9452374
2515,新竹市延平路一段317巷106號前朝南勢街,24.8029962,120.9629659
2516,新竹市延平路與延平路38巷口朝中山路,24.8096675,120.9678721
2517,新竹市集福街與集福街9巷朝集福街9巷底,24.8030607,120.9612768
2518,新竹市集福街6號前朝北大路,24.8036015,120.9616546
2519,新竹市北大路470號前朝北大路469巷內,24.8040857,120.9606723
2520,新竹市勝利路與中山路朝集賢街,24.8029962,120.9629659
2521,新竹市北大路與延平路一段口朝延平路一段,24.8030607,120.9612768
2522,新竹市延平路一段與延平路一段38巷口朝38巷內,24.8039586,120.962568
2523,新竹市集賢街與集賢街47巷口朝集賢街47巷內,24.8189119,120.9719317
2524,新竹市金竹路與金竹路170巷口朝鐵道路二段166巷45弄(魚眼*1),24.8240975,120.9728586
2525,新竹市金竹路102巷34弄1號前朝金竹路118巷62弄,24.8190601,120.9693325
2526,新竹市武陵路245巷10弄與武陵路259巷朝259巷,24.8234195,120.9706488
2527,新竹市湳雅街與湳雅街86巷口朝86巷內,24.8190601,120.9693325
2528,新竹市湳雅街與湳雅街86巷口朝鐵道路,24.8189119,120.9719317
2529,新竹市光華街與光華街巷口(108號前)朝巷內,24.8117524,121.0088311
2530,新竹市光華南街與光華街口1車牌,24.8157138,120.9723496
2531,新竹市光華南街與光華街口2車牌,24.814775,120.975625
2532,新竹市光華南街與光華街口3車牌,24.8166602,120.973408
2533,新竹市仰德路146號旁電桿車牌,24.8167229,120.9743179
2534,新竹市中華路一段1巷與仰德路電桿車牌,24.8023002,120.998498
2535,新竹市仰德路92號前路燈,24.8017687,120.9992265
2536,新竹市仰德路126號對面電桿,24.8023002,120.998498
2537,新竹市仰德路上東西向快速道路橋墩前電桿,24.8014795,121.0005065
2538,新竹市建美路58巷7號前1,24.8126733,121.0071991
2539,新竹市建美路58巷7號前2,24.8016817,120.9996506
2540,新竹市建美路58巷23號後方，公道五路二段慢車道上分隔島,24.8140259,121.0037589
2541,新竹市建美路58巷23號前,24.8017687,120.9992265
2542,新竹市建美路58巷29號前,24.8016817,120.9996506
2543,新竹市建美路58巷口,24.8017378,120.9992991
2544,新竹市建美路58巷39號前,24.7345661,121.0838002
2545,新竹市東美路91巷口1,24.8015473,120.999968
2546,新竹市東美路91巷口2,24.815525,120.97778
2547,新竹市東美路150號旁,24.80234,121.00114
2548,新竹市光復路二段155巷10弄口,24.7984321,120.990588
2549,新竹市光復路二段155巷10弄30號旁,24.7980777,120.9928537
2550,新竹市光復路二段155巷26號旁,24.7982803,120.9921678
2551,新竹市光復路二段155巷1號前,24.7975554,120.9931641
2552,新竹市水源街2巷口,24.7982359,120.9905537
2553,新竹市水源街22巷4號,24.798291,120.9916929
2554,新竹市水源街60號旁,24.799278,120.9908572
2555,新竹市光復路二段165巷口,24.7993511,120.9917606
2556,新竹市光復路二段165巷3號,24.7986689,120.999155
2557,新竹市光復路二段197號旁小巷內,24.7986689,120.999155
2558,新竹市建新路84號對面1,24.7989312,120.9916921
2559,新竹市建新路84號對面2,24.7989043,120.9922809
2560,新竹市建新路110巷口對面(魚眼*1),24.7989693,120.9989594
2561,新竹市建新路110巷6弄口、16號旁1,24.7989693,120.9989594
2562,新竹市建新路110巷6弄口、16號旁2,24.7985331,120.9999605
2563,新竹市建新路110巷12弄口、15號旁1,24.7980454,120.9993053
2564,新竹市建新路110巷12弄口、15號旁2,24.7980454,120.9993053
2565,新竹市建功一路17號旁,24.7972359,120.9985174
2566,新竹市建功一路14巷3號旁,24.797004,120.9981015
2567,新竹市建功一路35號旁,24.7977039,120.9979105
2568,新竹市建功路51巷21號對面,24.7978812,120.9960545
2569,新竹市建新路21號後方,24.7992437,120.9964247
2570,新竹市建新路、赤土崎二街口,24.797445,120.999616
2571,新竹市建功一路49巷14號旁,24.799151,120.9964729
2572,新竹市建功一路51巷底(魚眼*1),24.7992437,120.9964247
2573,新竹市建功一路104巷口及巷內1,24.8008208,120.9992357
2574,新竹市建功一路104巷口及巷內2,24.8008208,120.9992357
2575,新竹市大成街46巷16號旁,24.8025601,120.968602
2576,新竹市大同路24號,24.8068907,120.9667921
2577,新竹市大同路16號,24.8029411,120.9695791
2578,新竹市復興路165號,24.8031153,120.9699477
2579,新竹市復興路、文昌街口,24.8035615,120.9693449
2580,新竹市文昌路15號,24.8032385,120.9687447
2581,新竹市安康街6巷14號前電桿1,24.7803164,121.0157718
2582,新竹市安康街6巷14號前電桿2,24.7803164,121.0157718
2583,新竹市安康街10巷19號旁燈桿1,24.8210743,120.9904858
2584,新竹市安康街10巷19號旁燈桿2,24.7801444,121.0162758
2585,新竹市安康街10巷1號對面燈桿,24.8092085,120.9873755
2586,新竹市公道五路三段219號旁電桿(車牌*1),24.7809901,121.016089
2587,新竹市中華路一段2巷87號後方路桿(車牌*1),24.7809901,121.016089
2588,新竹市中華路一段2巷173號處對面橋墩(魚眼*1),24.814621,120.992423
2589,新竹市內湖路37號旁電桿照往34巷,24.7442179,120.9060822
2590,新竹市內湖路881號對面電桿照往84巷口,24.743295,120.905711
2591,新竹市內湖路108巷旁電桿照107巷,24.7423809,120.9069303
2592,新竹市內湖路107巷旁標示桿108巷全景(魚眼*1),24.795763,120.9768454
2593,新竹市中華路六段418巷對面燈桿照巷口,24.7989193,120.9727799
2594,新竹市東南街53巷8號對面電桿照往6弄,24.7992372,120.9741196
2595,新竹市東南街52巷口電桿照往巷內,24.797015,120.9756453
2596,新竹市東南街96巷8號旁照往96巷5弄,24.8013784,120.9638519
2597,新竹市食品路177巷口旁電桿照往巷口,24.7952293,120.9718075
2598,新竹市食品路200巷口旁電桿照往巷內,24.7351593,120.9119173
2599,新竹市西大路53號二樓邊角照往食品路,24.7981699,120.9733666
2600,新竹市西大路停七停車場前（13193）照往食品路,24.7961825,120.9762623
2601,新竹市西大路72巷55號後附壁照往公園內南大里集會所附壁,24.8013784,120.9638519
2602,新竹市勝利路214巷6號前照往巷口,24.7991982,120.9668652
2603,新竹市興達街2號旁電桿照往中華路,24.7999845,120.9660344
2604,新竹市西大路281巷3號旁電桿照往西大路,24.7988025,120.9668266
2605,新竹市南城街41號前電桿照往勝利路,24.800321,120.966679
2606,新竹市西大路315巷10號前（18871）附壁照往巷口,24.7962169,120.9707265
2607,新竹市勝利路230號後牆附壁照往西大路,24.7971247,120.9724812
2608,新竹市林森路127巷24號旁附壁照往林森路,24.7997803,120.9656549
2609,新竹市林森路129號旁附壁(鐵皮角落處)照往巷口附於鐵皮屋角落轉角處,24.7991982,120.9668652
2610,新竹市中華路二段623巷4號對面燈桿照往巷口,24.7999845,120.9660344
2611,新竹市中華路二段604號附壁照往巷內(黃磁磚上),24.7988025,120.9668266
2612,新竹市勝利路97號前電桿照南城街內台灣房屋後電桿,24.7987073,120.9662538
2613,新竹市勝利路200號後牆附壁照往巷內,24.7675153,120.979515
2614,新竹市南外街36號前附壁照往中華路,24.800321,120.966679
2615,新竹市明湖路與花園新城街口照寶山方向全景號誌桿,24.8006095,120.9659153
2616,新竹市明湖路1229巷底燈桿照往巷內30788,24.7798426,120.9677654
2617,新竹市明湖路1211號旁電桿照往巷內青草湖國小前號誌桿,24.7730911,120.9711629
2618,新竹市明湖路1229巷口旁燈桿（30789）照往巷口,24.7680157,120.9770897
2619,新竹市明湖路1229巷口燈桿照往寶山桿號17793,24.7686541,120.9780134
2620,新竹市明湖路1229巷口對面燈桿照往青草湖1231號前電桿,24.7685893,120.9788154
2621,新竹市明湖路青草湖國小對面號桿照路全景,24.7685893,120.9788154
2622,新竹市明湖路1008巷16號對面燈桿照往斜前方燈桿照往6弄口,24.7685893,120.9788154
2623,新竹市明湖路1008巷16號對面燈桿照往斜前方燈桿照往18弄口,24.769819,120.9752712
2624,新竹市明湖路9806號前電桿照往寶山方向,24.7686541,120.9780134
2625,新竹市明湖路996號對面電桿照往青草湖方向(改明湖路1171號旁電桿照市區),24.7680157,120.9770897
2626,新竹市明湖路982巷對面電桿照巷口,24.769819,120.9752712
2627,新竹市明湖路982巷對面電桿照往柴橋路方向,24.7798426,120.9677654
2628,新竹市明湖路950號前電桿照往柴橋路方向,24.7798426,120.9677654
2629,新竹市明湖路950號前電桿照往寶山方向,24.7727834,120.966164
2630,新竹市明湖路9388號旁燈桿照往寶山方向,24.7661377,120.9634107
2631,新竹市明湖路9388號對面標桿照往寶山方向,24.7798426,120.9677654
2632,新竹市明湖路920巷旁電桿照往寶山方向,24.7798426,120.9677654
2633,新竹市明湖路5巷口對面左側電桿照往5巷口,24.7914639,120.9684934
2634,新竹市明湖路5巷口對面右側電桿照往5巷口,24.7914639,120.9684934
2635,新竹市明湖路1005巷口對面電桿照往寶山方向明湖路854號前,24.7841234,120.9669103
2636,新竹市明湖路400巷口對面燈桿（10830）照往巷內,24.7841234,120.9669103
2637,新竹市明湖路371號前燈桿（10829）照往市區,24.784917,120.9657135
2638,新竹市明湖路371號前燈桿（10829）照往客雅大道,24.7829082,120.9665075
2639,新竹市明湖路420巷口對面燈桿（10828）照往巷內,24.7829082,120.9665075
2640,新竹市明湖路442巷口對面燈桿（10826）照往巷內,24.7854629,120.9675874
2641,新竹市明湖路442巷口對面燈桿（10826）照往客雅大道,24.7854629,120.9675874
2642,新竹市明湖路456巷斜對面中興橋頭燈桿（10823）照往市區,24.7848184,120.9669485
2643,新竹市明湖路456巷口對面燈桿（10822）照往巷內,24.7812129,120.9668273
2644,新竹市明湖路456巷口23弄23號旁水泥桿照往客雅大道全景,24.7960194,120.9699409
2645,新竹市明湖路466巷口旁標示桿照往巷內462號旁路標桿上,24.7826902,120.9669192
2646,新竹市明湖路474巷口對面燈桿（10820）照往巷內,24.7914639,120.9684934
2647,新竹市明湖路474巷口對面燈桿（10820）照往客雅大道,24.780197,120.967769
2648,新竹市明湖路482巷口對面燈桿（10817）照往巷內改電桿旁,24.7839477,120.9648595
2649,新竹市明湖路5201號左斜對面燈桿（10810）照往市區,24.7839477,120.9648595
2650,新竹市明湖路471號前燈桿（10812）照往市區,24.780197,120.967769
2651,新竹市明湖路400巷68弄口旁電桿照往400巷口400巷68弄1號旁電桿,24.7839477,120.9648595
2652,新竹市明湖路400巷68弄口旁電桿照往51弄,24.7839477,120.9648595
2653,新竹市明湖路400巷70號右側對面水泥燈桿（50425）照往巷口,24.784913,120.9643132
2654,新竹市明湖路400巷64弄底河邊電桿（29253）照往64弄口,24.784865,120.9652602
2655,新竹市明湖路400巷66弄底河邊電桿（29252）照往66弄口,24.7845363,120.9647276
2656,新竹市明湖路400巷51號旁電桿（50423）照往巷口,24.784237,120.9647707
2657,新竹市明湖路400巷17號前電桿（50421）照往巷口,24.7848184,120.9669485
2658,新竹市明湖路420巷底【442巷2弄1號旁電桿】（50487旁）往420巷口,24.7841234,120.9669103
2659,新竹市明湖路442巷底【23號旁電桿】（50489）照往巷口,24.7830469,120.9659073
2660,新竹市明湖路442巷1弄底【442巷2弄4號前電桿】照往1弄口504882弄4號前,24.7843334,120.9666198
2661,新竹市明湖路456巷32號前電桿照往23弄口,24.7828557,120.9657318
2662,新竹市明湖路456巷25弄底【8號斜對面電桿】照往23弄,24.7851576,120.9662222
2663,新竹市南大路441號前燈桿(13129)照路,24.7985983,120.9710804
2664,新竹市西大路145號前電桿照路全景,24.7940612,120.9705096
2665,新竹市西大路99號前號桿照97巷口全景,24.7957536,120.9671521
2666,新竹市食品路324號前燈桿(13048)照326巷口全景,24.796017,120.970474
2667,新竹市食品路366巷15弄13號旁路燈桿照往明湖路57巷口(23565),24.79683,120.9694801
2668,新竹市明湖路57巷1號前燈桿(23563)照往明湖路(23563),24.7947079,120.9693663
2669,新竹市南大路332號旁附壁照往巷內,24.79526,120.9697247
2670,新竹市南大路271號前燈桿（13142）照往東南街,24.7995175,120.9701529
2671,新竹市南大路320號前電桿照往竹蓮街,24.8000285,120.9684007
2672,新竹市竹蓮街68號前燈桿照往中華路,24.7981763,120.970755
2673,新竹市竹蓮街72號對面燈桿照往72號旁巷子,24.7982076,120.970664
2674,新竹市竹蓮街965號巷口水泥燈桿照往巷口,24.7982076,120.970664
2675,新竹市竹蓮街965號巷口水泥燈桿照往巷內,24.799539,120.9728123
2676,新竹市竹蓮街126號前燈桿照往行人地下道,24.7992546,120.9692932
2677,新竹市竹蓮街126號前燈桿照往28巷內,24.7982279,120.9707009
2678,新竹市東南街28巷51弄口電桿照往弄口,24.7992546,120.9692932
2679,新竹市東南街28巷51弄口電桿照往竹蓮街,24.7996433,120.9715667
2680,新竹市東南街28巷51弄口電桿照往東南街,24.8002023,120.9723486
2681,新竹市南大路338巷21號旁電桿照往31號,24.7949657,120.9671145
2682,新竹市南大路338巷33號附壁照往東南街28巷31弄,24.7992546,120.9692932
2683,新竹市東南街28巷39號對面電桿照往竹蓮街,24.8002023,120.9723486
2684,新竹市東南街28巷39號對面電桿照往東南街,24.7992546,120.9692932
2685,新竹市東南街28巷31弄3號前燈桿照往弄內,24.7997652,120.9715431
2686,新竹市東南街28巷25弄口對面燈桿照往東南街,24.7998858,120.9713045
2687,新竹市東南街2巷3號前電桿照往2巷內,24.7986092,120.9737925
2688,新竹市東南街2巷23號旁木桿照往2巷口,24.7995417,120.9689352
2689,新竹市東南街28巷口旁電桿照往1巷,24.7996596,120.9708193
2690,新竹市南大路249號旁電桿照往竹蓮街,24.797431,120.975068
2691,新竹市南大路201號前燈桿（13146）照往竹蓮街,24.8116337,120.9559813
2692,新竹市南大路327巷口旁燈桿（13138）照往竹蓮街,24.7988123,120.9681099
2693,新竹市南大路327巷口旁燈桿（13138）照往西大路,24.7982279,120.9707009
2694,新竹市竹蓮街142號旁【加裝直徑4吋以上自立桿】照往興竹街,24.7982279,120.9707009
2695,新竹市竹蓮街140號旁附壁於行人地下道牆上照往南大路,24.7982279,120.9707009
2696,新竹市西大路198號旁燈桿（28273）照往竹蓮街,24.7982279,120.9707009
2697,新竹市西大路238號附壁照往西大路,24.797171,120.968674
2698,新竹市西大路260號前電桿(13174),24.7651062,120.9665623
2699,新竹市竹蓮街巷1號燈桿照往中華路,24.7661377,120.9634107
2700,新竹市西大路176號前燈桿（13136）照往竹蓮街方向,24.7988184,120.9682206
2701,新竹市明湖路753號旁燈桿（10799）照往市區,24.7661377,120.9634107
2702,新竹市明湖路648巷45號旁電桿照往巷口,24.7661377,120.9634107
2703,新竹市柴橋路117巷口對面電桿照往巷內,24.7988123,120.9681099
2704,新竹市柴橋路117巷22號對面電桿照往巷口,24.7764894,120.967316
2705,新竹市柴橋路255巷往65弄方向三叉路前電桿（18396）照叉路,24.7654179,120.9663548
2706,新竹市柴橋路255巷口【涼亭旁】電桿照往13弄口,24.7647876,120.9688146
2707,新竹市柴橋路253巷口【13弄15號往柴橋路的巷口】旁燈桿（27211）,24.7733486,120.9641462
2708,新竹市柴橋路國家藝術園區大門口右側電桿照往市區方向,24.795959,120.958566
2709,新竹市勝利路綠9廣場照廣場內3樓水管旁5號1/2樓後,24.8033772,120.9700956
2710,新竹市勝利路13號前燈桿(17776)照武昌街全景,24.8001101,120.9685357
2711,新竹市中華路與武昌街口號桿照南門街11773554號門前,24.8013006,120.9694733
2712,新竹市勝利路22號公園(南門所前)照公園內全景改16013南門街36號前燈桿,24.8006365,120.9684198
2713,新竹市勝利路11號對面電桿照往公園入口,24.8013006,120.9694733
2714,新竹市勝利路綠9廣場【靠停車場側】燈桿照往林森路改到16012,24.8007396,120.9655145
2715,新竹市南門街勝利路旁【16號前】燈桿（16012）照往中華路,24.8002914,120.9678549
2716,新竹市西大路地下道邊【280號對面】燈桿（13205）照往林森路270號附壁(柱子),24.8005877,120.9667224
2717,新竹市西大路林森路旁號桿照往南城街口277號門前,24.802338,120.9669022
2718,新竹市南城街3號前附壁照往西大路,24.8010073,120.967393
2719,新竹市南門街60號前燈桿（16014）照往文昌街,24.8010073,120.967393
2720,新竹市林森路南門街口（林森路72號前）號桿照往西大路,24.8001101,120.9685357
2721,新竹市林森路南門街口【林森路81號前】燈桿（16103）照往武昌街改轉角路燈號誌桿,24.7999849,120.9637266
2722,新竹市武昌街15號對面燈桿（16023）照往中華路,24.8005877,120.9667224
2723,新竹市林森路182巷11號旁燈桿(14960)照往德成街路全景,24.7989745,120.9643631
2724,新竹市林森路187號前燈桿(16099)照往182巷口全景,24.7989745,120.9643631
2725,新竹市福德街45號前燈桿(16147)照往林森路全景,24.7980551,120.972093
2726,新竹市中華路二段729號前燈桿(11817)照往708巷口,24.7972104,120.9730685
2727,新竹市中華路二段695巷3號前燈桿照往4號方向全景,24.796885,120.972392
2728,新竹市東南街142巷4號對面國小圍牆上照巷內改台電空桿支架*1,24.7975764,120.964607
2729,新竹市竹蓮街8巷6號旁電桿照路全景,24.7985799,120.9635586
2730,新竹市竹蓮街10號前燈桿(21159)照公園內電梯出入口,24.7979389,120.965571
2731,新竹市竹蓮街26巷28號2樓陽台照土地公廟方向,24.7973053,120.9739949
2732,新竹市東南街53巷10弄4號(汽車旅館建物上)照巷口全景入口招牌,24.7990333,120.9745863
2733,新竹市南大路523號(師院碧瑤)旁右側靠師大後門燈桿照往706巷口改13112路燈桿南大路533號旁,24.7922464,120.9629051
2734,新竹市南大路567巷1弄1號旁電桿照往弄內,24.7973764,120.9693452
2735,新竹市南大路567巷26號旁電桿照往弄內,24.7881293,120.9677481
2736,新竹市南大路575巷3弄口對面燈桿（26797）照往弄口,24.7910596,120.9660139
2737,新竹市南大路617巷1弄5號對面水泥燈桿照往575巷口改照往617巷口,24.7888572,120.9640191
2738,新竹市南大路617巷14號前電桿照往575巷3弄方向,24.7890711,120.9670288
2739,新竹市南大路748巷14弄1號對面電桿照往弄內,24.7889536,120.9673281
2740,新竹市南大路748巷35弄中間路段電桿（青草高幹10左3）照往5弄,24.7973764,120.9693452
2741,新竹市南大路748巷17弄8號前燈桿（50370）照往40弄內,24.7869552,120.96418
2742,新竹市南大路748巷40弄38號前電桿（50372）照往花園橋,24.787895,120.963403
2743,新竹市南大路748巷底水泥燈桿（橋頭機箱附掛處50379）照往南大路改50376,24.7881721,120.9648065
2744,新竹市南大路748巷40弄125號旁電桿（50371）照往花園橋,24.7906013,120.9649404
2745,新竹市南大路808巷7弄39號前電桿照往808巷,24.788037,120.9653329
2746,新竹市南大路808巷7弄57號前對面電桿（50391）照往弄內,24.788336,120.9658897
2747,新竹市南大路846巷1號旁燈桿（50445）照往巷內,24.7880118,120.9667983
2748,新竹市南大路846巷31號前電桿（50451）照往巷口,24.7879437,120.9673267
2749,新竹市南大路878巷80號對面電桿（50456）照往南大路方向,24.7872594,120.9671886
2750,新竹市南大路904巷7號前電桿（50415）照往巷口,24.7881485,120.9657401
2751,新竹市南大路537巷16號對面電桿（30914）照往537巷15弄內,24.7875584,120.9648728
2752,新竹市南大路567巷21號斜對面電桿照往陽光國小方向,24.802557,120.977972
2753,新竹市南大路567巷55號旁對面電桿照往575巷口,24.802169,120.977339
